game_id,official_id,first_name,last_name,jersey_num
0020700998,1159,Kevin,Fehr,39
0020700998,1190,Eddie,Rush,32
0020700998,1830,Marc,Davis,34
0020701000,1150,Jimmy,Clark,6
0020701000,2878,Tommy,Nunez Jr.,28
0020701000,1179,Rodney,Mott,71
0020701005,1189,Phil,Robinson,11
0020701005,1198,Scott,Wall,31
0020701005,1161,Joe,Forte,45
0020701004,1155,JB,DeRosa,14
0020701004,1148,James,Capers,19
0020701004,1363,Bennie,Adams,47
0020700999,1147,Mike,Callahan,24
0020700999,2003,Pat,Fraher,52
0020700999,1146,Tony,Brothers,25
0020701001,1662,Bill,Kennedy,55
0020701001,101283,Brian,Forte,62
0020701001,1167,Steve,Javie,29
0020701012,1188,Leroy,Richardson,51
0020701012,1151,Sean,Corbin,33
0020701012,1199,Tom,Washington,49
0020701015,1189,Phil,Robinson,11
0020701015,1198,Scott,Wall,31
0020701015,1161,Joe,Forte,45
0020701009,1192,Bennett,Salvatore,15
0020701009,1185,Violet,Palmer,12
0020701009,200834,Mark,Lindsay,53
0020701006,2148,Mark,Ayotte,56
0020701006,1153,Joe,Crawford,17
0020701006,2002,Derrick,Collins,54
0020701010,1180,Jack,Nies,35
0020701010,1152,Dan,Crawford,43
0020701010,2005,Matt,Boland,46
0020701013,1201,Leon,Wood,40
0020701013,1142,Dick,Bavetta,27
0020701013,2001,Jason,Phillips,23
0020701008,2530,Ed,Malloy,73
0020701008,1203,Mark,Wunderlich,18
0020701008,1204,Derek,Richardson,63
0020701018,1363,Bennie,Adams,47
0020701018,1155,JB,DeRosa,14
0020701018,1148,James,Capers,19
0020701016,1179,Rodney,Mott,71
0020701016,1162,Scott,Foster,48
0020701016,2878,Tommy,Nunez Jr.,28
0020701017,1203,Mark,Wunderlich,18
0020701017,2530,Ed,Malloy,73
0020701017,1167,Steve,Javie,29
0020701021,2001,Jason,Phillips,23
0020701021,2148,Mark,Ayotte,56
0020701021,1192,Bennett,Salvatore,15
0020701028,1164,Ron,Garretson,10
0020701028,1201,Leon,Wood,40
0020701028,2714,David,Guthrie,60
0020701025,1195,Derrick,Stafford,9
0020701025,1176,Monty,McCutchen,13
0020701025,2534,Zach,Zarba,58
0020701020,1193,Michael,Smith,38
0020701020,1174,Ken,Mauer,41
0020701020,2882,Sean,Wright,65
0020701024,1185,Violet,Palmer,12
0020701024,1142,Dick,Bavetta,27
0020701019,1190,Eddie,Rush,32
0020701019,2529,Tony,Brown,30
0020701019,1146,Tony,Brothers,25
0020701026,1363,Bennie,Adams,47
0020701026,1150,Jimmy,Clark,6
0020701026,2715,Eric,Lewis,42
0020701022,1180,Jack,Nies,35
0020701022,2004,Courtney,Kirkland,61
0020701022,1153,Joe,Crawford,17
0020701023,200834,Mark,Lindsay,53
0020701023,1199,Tom,Washington,49
0020701023,1151,Sean,Corbin,33
0020701027,1161,Joe,Forte,45
0020701027,1189,Phil,Robinson,11
0020701027,1198,Scott,Wall,31
0020701039,2714,David,Guthrie,60
0020701039,1164,Ron,Garretson,10
0020701039,1201,Leon,Wood,40
0020701032,2002,Derrick,Collins,54
0020701032,1185,Violet,Palmer,12
0020701032,1199,Tom,Washington,49
0020701031,1179,Rodney,Mott,71
0020701031,2532,Eli,Roe,64
0020701031,1174,Ken,Mauer,41
0020701035,1152,Dan,Crawford,43
0020701035,1168,David,Jones,36
0020701035,101284,John,Goble,67
0020701033,2529,Tony,Brown,30
0020701033,1200,Greg,Willard,57
0020701033,1662,Bill,Kennedy,55
0020701030,2001,Jason,Phillips,23
0020701030,1188,Leroy,Richardson,51
0020701030,1194,Bill,Spooner,22
0020701038,1155,JB,DeRosa,14
0020701038,1148,James,Capers,19
0020701038,2878,Tommy,Nunez Jr.,28
0020701029,1830,Marc,Davis,34
0020701029,1159,Kevin,Fehr,39
0020701029,1203,Mark,Wunderlich,18
0020701036,2005,Matt,Boland,46
0020701036,2004,Courtney,Kirkland,61
0020701036,1162,Scott,Foster,48
0020701042,1830,Marc,Davis,34
0020701042,2148,Mark,Ayotte,56
0020701042,1190,Eddie,Rush,32
0020701041,1176,Monty,McCutchen,13
0020701041,1195,Derrick,Stafford,9
0020701041,2534,Zach,Zarba,58
0020701040,1204,Derek,Richardson,63
0020701040,1146,Tony,Brothers,25
0020701040,1147,Mike,Callahan,24
0020701043,1180,Jack,Nies,35
0020701043,2715,Eric,Lewis,42
0020701043,1150,Jimmy,Clark,6
0020701044,1153,Joe,Crawford,17
0020701044,2534,Zach,Zarba,58
0020701044,1198,Scott,Wall,31
0020701051,2716,Olandis,Poole,50
0020701051,1165,Luis,Grillo,8
0020701051,1154,Bob,Delaney,26
0020701047,2882,Sean,Wright,65
0020701047,1193,Michael,Smith,38
0020701047,1161,Joe,Forte,45
0020701046,2532,Eli,Roe,64
0020701046,1189,Phil,Robinson,11
0020701046,1176,Monty,McCutchen,13
0020701048,1203,Mark,Wunderlich,18
0020701048,1147,Mike,Callahan,24
0020701048,2003,Pat,Fraher,52
0020701045,1199,Tom,Washington,49
0020701045,1194,Bill,Spooner,22
0020701045,200834,Mark,Lindsay,53
0020701049,1146,Tony,Brothers,25
0020701049,1204,Derek,Richardson,63
0020701049,1142,Dick,Bavetta,27
0020701050,1162,Scott,Foster,48
0020701050,1168,David,Jones,36
0020701050,2005,Matt,Boland,46
0020701054,1363,Bennie,Adams,47
0020701054,1148,James,Capers,19
0020701054,1155,JB,DeRosa,14
0020701056,2715,Eric,Lewis,42
0020701056,1179,Rodney,Mott,71
0020701056,1152,Dan,Crawford,43
0020701052,1164,Ron,Garretson,10
0020701052,2001,Jason,Phillips,23
0020701052,1185,Violet,Palmer,12
0020701053,2530,Ed,Malloy,73
0020701053,1830,Marc,Davis,34
0020701053,1190,Eddie,Rush,32
0020701055,1188,Leroy,Richardson,51
0020701055,2002,Derrick,Collins,54
0020701055,1192,Bennett,Salvatore,15
0020701057,1662,Bill,Kennedy,55
0020701057,2529,Tony,Brown,30
0020701057,1200,Greg,Willard,57
0020701059,101284,John,Goble,67
0020701059,1174,Ken,Mauer,41
0020701059,1363,Bennie,Adams,47
0020701067,2716,Olandis,Poole,50
0020701067,1154,Bob,Delaney,26
0020701067,1165,Luis,Grillo,8
0020701060,200834,Mark,Lindsay,53
0020701060,1195,Derrick,Stafford,9
0020701060,1194,Bill,Spooner,22
0020701062,1155,JB,DeRosa,14
0020701062,1193,Michael,Smith,38
0020701062,2532,Eli,Roe,64
0020701068,1150,Jimmy,Clark,6
0020701068,1180,Jack,Nies,35
0020701068,2715,Eric,Lewis,42
0020701058,1146,Tony,Brothers,25
0020701058,1147,Mike,Callahan,24
0020701058,2530,Ed,Malloy,73
0020701063,1142,Dick,Bavetta,27
0020701063,2714,David,Guthrie,60
0020701063,1151,Sean,Corbin,33
0020701061,2882,Sean,Wright,65
0020701061,1161,Joe,Forte,45
0020701061,1185,Violet,Palmer,12
0020701066,2003,Pat,Fraher,52
0020701066,1159,Kevin,Fehr,39
0020701066,1203,Mark,Wunderlich,18
0020701065,1189,Phil,Robinson,11
0020701065,2001,Jason,Phillips,23
0020701065,1153,Joe,Crawford,17
0020701070,1164,Ron,Garretson,10
0020701070,1664,Gary,Zielinski,59
0020701070,2002,Derrick,Collins,54
0020701071,1200,Greg,Willard,57
0020701071,1662,Bill,Kennedy,55
0020701071,2529,Tony,Brown,30
0020701072,1152,Dan,Crawford,43
0020701072,2878,Tommy,Nunez Jr.,28
0020701072,1179,Rodney,Mott,71
0020701080,1198,Scott,Wall,31
0020701080,2882,Sean,Wright,65
0020701080,1161,Joe,Forte,45
0020701081,2005,Matt,Boland,46
0020701081,1168,David,Jones,36
0020701081,1162,Scott,Foster,48
0020701073,1154,Bob,Delaney,26
0020701073,1193,Michael,Smith,38
0020701073,2714,David,Guthrie,60
0020701075,1180,Jack,Nies,35
0020701075,1363,Bennie,Adams,47
0020701075,1155,JB,DeRosa,14
0020701074,2004,Courtney,Kirkland,61
0020701074,1147,Mike,Callahan,24
0020701074,1204,Derek,Richardson,63
0020701079,1190,Eddie,Rush,32
0020701079,1662,Bill,Kennedy,55
0020701079,2529,Tony,Brown,68
0020701083,1201,Leon,Wood,40
0020701083,1199,Tom,Washington,49
0020701083,1188,Leroy,Richardson,51
0020701077,1159,Kevin,Fehr,39
0020701077,1165,Luis,Grillo,8
0020701077,1176,Monty,McCutchen,13
0020701078,1830,Marc,Davis,34
0020701078,1664,Gary,Zielinski,59
0020701078,1192,Bennett,Salvatore,15
0020701084,1150,Jimmy,Clark,6
0020701084,1148,James,Capers,19
0020701084,2715,Eric,Lewis,42
0020701085,1151,Sean,Corbin,33
0020701085,2001,Jason,Phillips,23
0020701085,1167,Steve,Javie,29
0020701087,1188,Leroy,Richardson,51
0020701087,1199,Tom,Washington,49
0020701087,1201,Leon,Wood,40
0020701088,1142,Dick,Bavetta,27
0020701088,1185,Violet,Palmer,12
0020701088,200834,Mark,Lindsay,53
0020701089,1162,Scott,Foster,48
0020701089,1168,David,Jones,36
0020701089,2005,Matt,Boland,46
0020701095,1165,Luis,Grillo,8
0020701095,1174,Ken,Mauer,41
0020701095,101284,John,Goble,67
0020701092,1164,Ron,Garretson,10
0020701092,1664,Gary,Zielinski,59
0020701092,1189,Phil,Robinson,11
0020701096,1161,Joe,Forte,45
0020701096,2882,Sean,Wright,65
0020701096,1198,Scott,Wall,31
0020701094,1662,Bill,Kennedy,55
0020701094,2003,Pat,Fraher,52
0020701094,1200,Greg,Willard,57
0020701098,1159,Kevin,Fehr,39
0020701098,1190,Eddie,Rush,32
0020701098,1830,Marc,Davis,34
0020701097,2878,Tommy,Nunez Jr.,28
0020701097,1152,Dan,Crawford,43
0020701097,1179,Rodney,Mott,71
0020701091,1192,Bennett,Salvatore,15
0020701091,2716,Olandis,Poole,50
0020701091,1195,Derrick,Stafford,9
0020701093,1180,Jack,Nies,35
0020701093,2532,Eli,Roe,64
0020701093,1150,Jimmy,Clark,6
0020701103,1153,Joe,Crawford,17
0020701103,2534,Zach,Zarba,58
0020701103,1176,Monty,McCutchen,13
0020701100,2003,Pat,Fraher,52
0020701100,1147,Mike,Callahan,24
0020701100,1146,Tony,Brothers,25
0020701099,1167,Steve,Javie,29
0020701099,1664,Gary,Zielinski,59
0020701099,1204,Derek,Richardson,63
0020701102,1188,Leroy,Richardson,51
0020701102,1201,Leon,Wood,40
0020701102,1142,Dick,Bavetta,27
0020701104,1199,Tom,Washington,49
0020701104,1185,Violet,Palmer,12
0020701104,200834,Mark,Lindsay,53
0020701111,1830,Marc,Davis,34
0020701111,1159,Kevin,Fehr,39
0020701111,1190,Eddie,Rush,32
0020701106,1200,Greg,Willard,57
0020701106,1662,Bill,Kennedy,55
0020701106,2529,Tony,Brown,30
0020701110,1192,Bennett,Salvatore,15
0020701110,2714,David,Guthrie,60
0020701110,1151,Sean,Corbin,33
0020701112,2882,Sean,Wright,65
0020701112,1161,Joe,Forte,45
0020701112,1198,Scott,Wall,31
0020701109,2530,Ed,Malloy,73
0020701109,1147,Mike,Callahan,24
0020701109,1146,Tony,Brothers,25
0020701108,2004,Courtney,Kirkland,61
0020701108,101284,John,Goble,67
0020701108,1152,Dan,Crawford,43
0020701107,2002,Derrick,Collins,54
0020701107,1203,Mark,Wunderlich,18
0020701107,2148,Mark,Ayotte,56
0020701121,1174,Ken,Mauer,41
0020701121,1193,Michael,Smith,38
0020701121,2716,Olandis,Poole,50
0020701117,2878,Tommy,Nunez Jr.,28
0020701117,1162,Scott,Foster,48
0020701117,1179,Rodney,Mott,71
0020701116,2529,Tony,Brown,30
0020701116,1200,Greg,Willard,57
0020701116,1204,Derek,Richardson,63
0020701119,2534,Zach,Zarba,58
0020701119,1176,Monty,McCutchen,13
0020701119,1153,Joe,Crawford,17
0020701122,1188,Leroy,Richardson,51
0020701122,1199,Tom,Washington,49
0020701122,1201,Leon,Wood,40
0020701118,1148,James,Capers,19
0020701118,1150,Jimmy,Clark,6
0020701118,2532,Eli,Roe,64
0020701120,1164,Ron,Garretson,10
0020701120,2001,Jason,Phillips,23
0020701120,1194,Bill,Spooner,22
0020701114,2148,Mark,Ayotte,56
0020701114,1189,Phil,Robinson,11
0020701114,1154,Bob,Delaney,26
0020701113,1167,Steve,Javie,29
0020701113,1662,Bill,Kennedy,55
0020701113,2530,Ed,Malloy,73
0020701115,2715,Eric,Lewis,42
0020701115,1203,Mark,Wunderlich,18
0020701115,1180,Jack,Nies,35
0020701123,2004,Courtney,Kirkland,61
0020701123,1152,Dan,Crawford,43
0020701123,2005,Matt,Boland,46
0020701124,1830,Marc,Davis,34
0020701124,1190,Eddie,Rush,32
0020701124,1159,Kevin,Fehr,39
0020701125,1176,Monty,McCutchen,13
0020701125,2716,Olandis,Poole,50
0020701125,1174,Ken,Mauer,41
0020701130,1662,Bill,Kennedy,55
0020701130,2529,Tony,Brown,30
0020701130,1167,Steve,Javie,29
0020701136,1146,Tony,Brothers,25
0020701136,1200,Greg,Willard,57
0020701136,2530,Ed,Malloy,73
0020701128,1664,Gary,Zielinski,59
0020701128,1192,Bennett,Salvatore,15
0020701128,2001,Jason,Phillips,23
0020701131,1154,Bob,Delaney,26
0020701131,101284,John,Goble,67
0020701131,1195,Derrick,Stafford,9
0020701127,1142,Dick,Bavetta,27
0020701127,2002,Derrick,Collins,54
0020701127,2003,Pat,Fraher,52
0020701129,1162,Scott,Foster,48
0020701129,2715,Eric,Lewis,42
0020701129,1168,David,Jones,36
0020701135,1153,Joe,Crawford,17
0020701135,2534,Zach,Zarba,58
0020701135,1193,Michael,Smith,38
0020701133,1148,James,Capers,19
0020701133,2532,Eli,Roe,64
0020701133,1199,Tom,Washington,49
0020701126,1165,Luis,Grillo,8
0020701126,1161,Joe,Forte,45
0020701126,2882,Sean,Wright,65
0020701134,2148,Mark,Ayotte,56
0020701134,1164,Ron,Garretson,10
0020701134,1180,Jack,Nies,35
0020701142,1174,Ken,Mauer,41
0020701142,2716,Olandis,Poole,50
0020701142,1193,Michael,Smith,38
0020701137,1151,Sean,Corbin,33
0020701137,1147,Mike,Callahan,24
0020701137,2714,David,Guthrie,60
0020701141,1198,Scott,Wall,31
0020701141,2882,Sean,Wright,65
0020701141,1176,Monty,McCutchen,13
0020701139,2003,Pat,Fraher,52
0020701139,101284,John,Goble,67
0020701139,1203,Mark,Wunderlich,18
0020701144,1146,Tony,Brothers,25
0020701144,2530,Ed,Malloy,73
0020701144,1200,Greg,Willard,57
0020701146,1664,Gary,Zielinski,59
0020701146,1164,Ron,Garretson,10
0020701146,1151,Sean,Corbin,33
0020701151,1185,Violet,Palmer,12
0020701151,2148,Mark,Ayotte,56
0020701151,1194,Bill,Spooner,22
0020701147,1180,Jack,Nies,35
0020701147,1155,JB,DeRosa,14
0020701147,1363,Bennie,Adams,47
0020701143,1188,Leroy,Richardson,51
0020701143,1201,Leon,Wood,40
0020701143,1142,Dick,Bavetta,27
0020701148,2002,Derrick,Collins,54
0020701148,200834,Mark,Lindsay,53
0020701148,1161,Joe,Forte,45
0020701152,1195,Derrick,Stafford,9
0020701152,2534,Zach,Zarba,58
0020701152,1154,Bob,Delaney,26
0020701145,1165,Luis,Grillo,8
0020701145,2005,Matt,Boland,46
0020701145,1153,Joe,Crawford,17
0020701149,1830,Marc,Davis,34
0020701149,1159,Kevin,Fehr,39
0020701149,1190,Eddie,Rush,32
0020701150,1150,Jimmy,Clark,6
0020701150,2532,Eli,Roe,64
0020701150,1148,James,Capers,19
0020701157,2716,Olandis,Poole,50
0020701157,1161,Joe,Forte,45
0020701157,1165,Luis,Grillo,8
0020701156,1174,Ken,Mauer,41
0020701156,2529,Tony,Brown,30
0020701156,1176,Monty,McCutchen,13
0020701159,1164,Ron,Garretson,10
0020701159,1664,Gary,Zielinski,59
0020701159,1201,Leon,Wood,40
0020701163,1168,David,Jones,36
0020701163,1155,JB,DeRosa,14
0020701163,2530,Ed,Malloy,73
0020701162,1200,Greg,Willard,57
0020701162,1146,Tony,Brothers,25
0020701162,2878,Tommy,Nunez Jr.,28
0020701158,2882,Sean,Wright,65
0020701158,1193,Michael,Smith,38
0020701158,1153,Joe,Crawford,17
0020701153,1162,Scott,Foster,48
0020701153,1363,Bennie,Adams,47
0020701153,2004,Courtney,Kirkland,61
0020701161,1189,Phil,Robinson,11
0020701161,1195,Derrick,Stafford,9
0020701161,1154,Bob,Delaney,26
0020701155,1203,Mark,Wunderlich,18
0020701155,1167,Steve,Javie,29
0020701155,2003,Pat,Fraher,52
0020701154,1198,Scott,Wall,31
0020701154,1153,Joe,Crawford,17
0020701154,200834,Mark,Lindsay,53
0020701154,1152,Dan,Crawford,43
0020701164,101284,John,Goble,67
0020701164,1176,Monty,McCutchen,13
0020701164,1174,Ken,Mauer,41
0020701165,1199,Tom,Washington,49
0020701165,1151,Sean,Corbin,33
0020701165,2532,Eli,Roe,64
0020701170,1148,James,Capers,19
0020701170,1150,Jimmy,Clark,6
0020701170,2005,Matt,Boland,46
0020701169,1142,Dick,Bavetta,27
0020701169,2001,Jason,Phillips,23
0020701169,2148,Mark,Ayotte,56
0020701168,1190,Eddie,Rush,32
0020701168,2529,Tony,Brown,30
0020701168,1204,Derek,Richardson,63
0020701172,1147,Mike,Callahan,24
0020701172,1830,Marc,Davis,34
0020701172,1201,Leon,Wood,40
0020701175,2715,Eric,Lewis,42
0020701175,1155,JB,DeRosa,14
0020701175,1180,Jack,Nies,35
0020701173,1154,Bob,Delaney,26
0020701173,1189,Phil,Robinson,11
0020701173,1195,Derrick,Stafford,9
0020701183,1161,Joe,Forte,45
0020701183,1185,Violet,Palmer,12
0020701183,2534,Zach,Zarba,58
0020701176,1201,Leon,Wood,40
0020701176,1142,Dick,Bavetta,27
0020701176,200834,Mark,Lindsay,53
0020701186,1664,Gary,Zielinski,59
0020701186,2002,Derrick,Collins,54
0020701186,1164,Ron,Garretson,10
0020701179,1150,Jimmy,Clark,6
0020701179,2532,Eli,Roe,64
0020701179,1148,James,Capers,19
0020701184,1152,Dan,Crawford,43
0020701184,1198,Scott,Wall,31
0020701184,2005,Matt,Boland,46
0020701178,1147,Mike,Callahan,24
0020701178,1159,Kevin,Fehr,39
0020701178,1204,Derek,Richardson,63
0020701180,1188,Leroy,Richardson,51
0020701180,1194,Bill,Spooner,22
0020701180,1830,Marc,Davis,34
0020701182,1363,Bennie,Adams,47
0020701182,1174,Ken,Mauer,41
0020701182,101284,John,Goble,67
0020701181,1199,Tom,Washington,49
0020701181,1151,Sean,Corbin,33
0020701181,2714,David,Guthrie,60
0020701177,2148,Mark,Ayotte,56
0020701177,1192,Bennett,Salvatore,15
0020701177,1146,Tony,Brothers,25
0020701187,1162,Scott,Foster,48
0020701187,1168,David,Jones,36
0020701187,2878,Tommy,Nunez Jr.,28
0020701193,1155,JB,DeRosa,14
0020701193,1179,Rodney,Mott,71
0020701193,2715,Eric,Lewis,42
0020701189,2004,Courtney,Kirkland,61
0020701189,1190,Eddie,Rush,32
0020701189,1204,Derek,Richardson,63
0020701196,1167,Steve,Javie,29
0020701196,1662,Bill,Kennedy,55
0020701196,2003,Pat,Fraher,52
0020701192,2001,Jason,Phillips,23
0020701192,1199,Tom,Washington,49
0020701192,2714,David,Guthrie,60
0020701190,1830,Marc,Davis,34
0020701190,2529,Tony,Brown,30
0020701190,1203,Mark,Wunderlich,18
0020701191,1146,Tony,Brothers,25
0020701191,1200,Greg,Willard,57
0020701191,2530,Ed,Malloy,73
0020701195,1168,David,Jones,36
0020701195,2878,Tommy,Nunez Jr.,28
0020701195,1162,Scott,Foster,48
0020701188,1195,Derrick,Stafford,9
0020701188,1176,Monty,McCutchen,13
0020701188,2716,Olandis,Poole,50
0020701194,1193,Michael,Smith,38
0020701194,1154,Bob,Delaney,26
0020701194,1189,Phil,Robinson,11
0020701201,1150,Jimmy,Clark,6
0020701201,1180,Jack,Nies,35
0020701201,2532,Eli,Roe,64
0020701199,1148,James,Capers,19
0020701199,1194,Bill,Spooner,22
0020701199,1152,Dan,Crawford,43
0020701202,1155,JB,DeRosa,14
0020701202,2715,Eric,Lewis,42
0020701202,1179,Rodney,Mott,71
0020701200,1142,Dick,Bavetta,27
0020701200,2148,Mark,Ayotte,56
0020701200,1201,Leon,Wood,40
0020701198,1164,Ron,Garretson,10
0020701198,1664,Gary,Zielinski,59
0020701198,2002,Derrick,Collins,54
0020701205,1188,Leroy,Richardson,51
0020701205,1174,Ken,Mauer,41
0020701205,2882,Sean,Wright,65
0020701209,1168,David,Jones,36
0020701209,1363,Bennie,Adams,47
0020701209,1162,Scott,Foster,48
0020701210,1167,Steve,Javie,29
0020701210,1662,Bill,Kennedy,55
0020701210,2003,Pat,Fraher,52
0020701203,1151,Sean,Corbin,33
0020701203,1192,Bennett,Salvatore,15
0020701203,2714,David,Guthrie,60
0020701207,1204,Derek,Richardson,63
0020701207,1146,Tony,Brothers,25
0020701207,1190,Eddie,Rush,32
0020701206,1176,Monty,McCutchen,13
0020701206,2534,Zach,Zarba,58
0020701206,1198,Scott,Wall,31
0020701208,1154,Bob,Delaney,26
0020701208,1189,Phil,Robinson,11
0020701208,1193,Michael,Smith,38
0020701214,2002,Derrick,Collins,54
0020701214,200834,Mark,Lindsay,53
0020701214,1199,Tom,Washington,49
0020701212,101284,John,Goble,67
0020701212,1194,Bill,Spooner,22
0020701212,1180,Jack,Nies,35
0020701216,1161,Joe,Forte,45
0020701216,1179,Rodney,Mott,71
0020701216,1363,Bennie,Adams,47
0020701215,1830,Marc,Davis,34
0020701215,1147,Mike,Callahan,24
0020701215,1159,Kevin,Fehr,39
0020701213,2004,Courtney,Kirkland,61
0020701213,2532,Eli,Roe,64
0020701213,1150,Jimmy,Clark,6
0020701211,1198,Scott,Wall,31
0020701211,1153,Joe,Crawford,17
0020701211,2716,Olandis,Poole,50
0020701223,1203,Mark,Wunderlich,18
0020701223,2530,Ed,Malloy,73
0020701223,1190,Eddie,Rush,32
0020701220,2715,Eric,Lewis,42
0020701220,2004,Courtney,Kirkland,61
0020701220,1150,Jimmy,Clark,6
0020701224,1168,David,Jones,36
0020701224,2005,Matt,Boland,46
0020701224,101284,John,Goble,67
0020701226,1164,Ron,Garretson,10
0020701226,1664,Gary,Zielinski,59
0020701226,1151,Sean,Corbin,33
0020701217,1199,Tom,Washington,49
0020701217,2714,David,Guthrie,60
0020701217,1204,Derek,Richardson,63
0020701218,2002,Derrick,Collins,54
0020701218,2001,Jason,Phillips,23
0020701218,1192,Bennett,Salvatore,15
0020701221,1174,Ken,Mauer,41
0020701221,1195,Derrick,Stafford,9
0020701221,2882,Sean,Wright,65
0020701229,1167,Steve,Javie,29
0020701229,1662,Bill,Kennedy,55
0020701229,2003,Pat,Fraher,52
0020701230,1830,Marc,Davis,34
0020701230,1147,Mike,Callahan,24
0020701230,1159,Kevin,Fehr,39
0020701227,1148,James,Capers,19
0020701227,1152,Dan,Crawford,43
0020701227,1201,Leon,Wood,40
0020701225,2534,Zach,Zarba,58
0020701225,1154,Bob,Delaney,26
0020701225,1193,Michael,Smith,38
0020701222,1146,Tony,Brothers,25
0020701222,1200,Greg,Willard,57
0020701222,2529,Tony,Brown,30
0020701219,1142,Dick,Bavetta,27
0020701219,1176,Monty,McCutchen,13
0020701219,1188,Leroy,Richardson,51
0010700002,1180,Jack,Nies,35
0010700002,1165,Luis,Grillo,8
0010700001,1142,Dick,Bavetta,27
0010700001,1185,Violet,Palmer,12
0010700001,2004,Courtney,Kirkland,61
0010700003,1142,Dick,Bavetta,27
0010700003,1185,Violet,Palmer,12
0010700003,2004,Courtney,Kirkland,61
0010700006,200833,Eric,Dalen,75
0010700006,1152,Dan,Crawford,43
0010700006,1179,Rodney,Mott,71
0010700005,2529,Tony,Brown,30
0010700005,1190,Eddie,Rush,32
0010700005,2534,Zach,Zarba,58
0010700013,1167,Steve,Javie,29
0010700013,101284,John,Goble,67
0010700013,2003,Pat,Fraher,52
0010700007,1179,Rodney,Mott,71
0010700007,200833,Eric,Dalen,75
0010700007,1147,Mike,Callahan,24
0010700009,1199,Tom,Washington,49
0010700009,1201,Leon,Wood,40
0010700009,2714,David,Guthrie,60
0010700012,1664,Gary,Zielinski,59
0010700012,2878,Tommy,Nunez Jr.,28
0010700012,1150,Jimmy,Clark,6
0010700011,1155,JB,DeRosa,14
0010700011,201246,Kevin,Cutler,72
0010700011,1662,Bill,Kennedy,55
0010700014,1165,Luis,Grillo,8
0010700014,1962936104,Yannik,Driesen,76
0010700014,1180,Jack,Nies,35
0010700008,2882,Sean,Wright,65
0010700008,1198,Scott,Wall,31
0010700008,1154,Bob,Delaney,26
0010700020,2004,Courtney,Kirkland,61
0010700020,1142,Dick,Bavetta,27
0010700020,1185,Violet,Palmer,12
0010700016,1363,Bennie,Adams,47
0010700016,1153,Joe,Crawford,17
0010700016,2882,Sean,Wright,65
0010700017,2002,Derrick,Collins,54
0010700017,1204,Derek,Richardson,63
0010700017,1194,Bill,Spooner,22
0010700019,1162,Scott,Foster,48
0010700019,201244,Jamie,Luckie,66
0010700019,1830,Marc,Davis,34
0010700018,1155,JB,DeRosa,14
0010700018,1662,Bill,Kennedy,55
0010700018,201246,Kevin,Cutler,72
0010700015,1192,Bennett,Salvatore,15
0010700015,2530,Ed,Malloy,73
0010700015,101283,Brian,Forte,62
0010700023,1193,Michael,Smith,38
0010700023,1201,Leon,Wood,40
0010700023,2714,David,Guthrie,60
0010700025,2002,Derrick,Collins,54
0010700025,1164,Ron,Garretson,10
0010700025,2148,Mark,Ayotte,56
0010700022,2534,Zach,Zarba,58
0010700022,1176,Monty,McCutchen,13
0010700022,1198,Scott,Wall,31
0010700021,1165,Luis,Grillo,8
0010700021,1180,Jack,Nies,35
0010700028,1174,Ken,Mauer,41
0010700028,1189,Phil,Robinson,11
0010700027,1151,Sean,Corbin,33
0010700027,1179,Rodney,Mott,71
0010700027,101284,John,Goble,67
0010700024,1195,Derrick,Stafford,9
0010700024,1154,Bob,Delaney,26
0010700024,200834,Mark,Lindsay,53
0010700026,1150,Jimmy,Clark,6
0010700026,1664,Gary,Zielinski,59
0010700026,2878,Tommy,Nunez Jr.,28
0010700034,1152,Dan,Crawford,43
0010700034,2532,Eli,Roe,64
0010700034,1188,Leroy,Richardson,51
0010700031,1146,Tony,Brothers,25
0010700031,1159,Kevin,Fehr,39
0010700031,1204,Derek,Richardson,63
0010700033,1830,Marc,Davis,34
0010700033,2005,Matt,Boland,46
0010700033,1176,Monty,McCutchen,13
0010700032,1184,Ron,Olesiak,44
0010700032,1148,James,Capers,19
0010700032,2715,Eric,Lewis,42
0010700029,1363,Bennie,Adams,47
0010700029,2716,Olandis,Poole,50
0010700029,101283,Brian,Forte,62
0010700029,1161,Joe,Forte,45
0010700030,1199,Tom,Washington,49
0010700030,1201,Leon,Wood,40
0010700030,200832,Curtis,Blair,74
0010700037,1154,Bob,Delaney,26
0010700037,1195,Derrick,Stafford,9
0010700037,200834,Mark,Lindsay,53
0010700038,2529,Tony,Brown,30
0010700038,2001,Jason,Phillips,23
0010700038,1194,Bill,Spooner,22
0010700040,101283,Brian,Forte,62
0010700040,2530,Ed,Malloy,73
0010700040,1193,Michael,Smith,38
0010700039,201245,Marat,Kogut,68
0010700039,1153,Joe,Crawford,17
0010700039,2003,Pat,Fraher,52
0010700035,2534,Zach,Zarba,58
0010700035,2715,Eric,Lewis,42
0010700035,1151,Sean,Corbin,33
0010700041,1176,Monty,McCutchen,13
0010700041,200832,Curtis,Blair,74
0010700041,1189,Phil,Robinson,11
0010700044,1204,Derek,Richardson,63
0010700044,1146,Tony,Brothers,25
0010700044,1159,Kevin,Fehr,39
0010700042,1662,Bill,Kennedy,55
0010700042,1167,Steve,Javie,29
0010700042,1165,Luis,Grillo,70
0010700043,1201,Leon,Wood,40
0010700043,201245,Marat,Kogut,68
