game_id,game_date,attendance,game_time
0027200484,1973-02-16 00:00:00,4903.0,
0027200488,1973-02-16 00:00:00,17505.0,
0027200486,1973-02-16 00:00:00,10155.0,
0027200490,1973-02-16 00:00:00,7334.0,
0027200491,1973-02-17 00:00:00,3119.0,
0027200495,1973-02-17 00:00:00,11918.0,
0027200492,1973-02-17 00:00:00,9133.0,
0027200493,1973-02-17 00:00:00,3130.0,
0027200496,1973-02-17 00:00:00,19694.0,
0027200494,1973-02-17 00:00:00,10746.0,
0027200502,1973-02-18 00:00:00,13075.0,
0027200503,1973-02-18 00:00:00,17505.0,
0027200497,1973-02-18 00:00:00,5260.0,
0027200500,1973-02-18 00:00:00,3287.0,
0027200499,1973-02-18 00:00:00,6709.0,
0027200501,1973-02-18 00:00:00,10052.0,
0027200498,1973-02-18 00:00:00,12905.0,
0027203028,1973-02-18 00:00:00,4437.0,
0027200509,1973-02-20 00:00:00,13534.0,
0027200505,1973-02-20 00:00:00,19558.0,
0027200508,1973-02-20 00:00:00,9954.0,
0027200507,1973-02-20 00:00:00,6487.0,
0027200506,1973-02-20 00:00:00,5235.0,
0027200511,1973-02-21 00:00:00,6906.0,
0027200514,1973-02-23 00:00:00,11735.0,
0027200517,1973-02-23 00:00:00,5830.0,
0027203032,1973-02-23 00:00:00,3328.0,
0027200518,1973-02-23 00:00:00,5414.0,
0027200519,1973-02-23 00:00:00,14206.0,
0027200515,1973-02-23 00:00:00,3816.0,
0027200516,1973-02-23 00:00:00,17505.0,
0027200520,1973-02-24 00:00:00,4486.0,
0027200521,1973-02-24 00:00:00,12753.0,
0027200523,1973-02-24 00:00:00,9970.0,
0027200522,1973-02-24 00:00:00,19694.0,
0027200524,1973-02-25 00:00:00,3807.0,
0027200525,1973-02-25 00:00:00,2493.0,
0027203033,1973-02-25 00:00:00,10409.0,
0027200526,1973-02-25 00:00:00,10007.0,
0027200531,1973-02-27 00:00:00,4457.0,
0027200529,1973-02-27 00:00:00,8295.0,
0027200533,1973-02-27 00:00:00,4039.0,
0027200530,1973-02-27 00:00:00,7017.0,
0027200535,1973-02-27 00:00:00,19694.0,
0027200534,1973-02-27 00:00:00,2295.0,
0027200539,1973-02-28 00:00:00,6930.0,
0027200538,1973-02-28 00:00:00,7230.0,
0027200540,1973-03-01 00:00:00,10746.0,
0027200546,1973-03-02 00:00:00,17505.0,
0027200542,1973-03-02 00:00:00,8047.0,
0027200545,1973-03-02 00:00:00,10537.0,
0027200543,1973-03-02 00:00:00,7997.0,
0027200548,1973-03-03 00:00:00,4978.0,
0027200547,1973-03-03 00:00:00,6703.0,
0027200549,1973-03-03 00:00:00,5044.0,
0027200550,1973-03-03 00:00:00,19694.0,
0027200554,1973-03-04 00:00:00,7244.0,
0027200556,1973-03-04 00:00:00,16367.0,
0027200555,1973-03-04 00:00:00,4883.0,
0027200551,1973-03-04 00:00:00,5168.0,
0027200552,1973-03-04 00:00:00,7085.0,
0027200001,1973-03-04 00:00:00,14468.0,
0027200559,1973-03-06 00:00:00,9812.0,
0027200560,1973-03-06 00:00:00,19694.0,
0027200562,1973-03-06 00:00:00,10746.0,
0027200561,1973-03-06 00:00:00,3581.0,
0027200558,1973-03-06 00:00:00,5236.0,
0027200563,1973-03-07 00:00:00,4523.0,
0027200564,1973-03-07 00:00:00,7069.0,
0027200567,1973-03-08 00:00:00,7142.0,
0027200565,1973-03-08 00:00:00,10052.0,
0027200568,1973-03-08 00:00:00,7896.0,
0027200569,1973-03-09 00:00:00,17505.0,
0027200570,1973-03-09 00:00:00,3872.0,
0027200572,1973-03-09 00:00:00,2701.0,
0027200571,1973-03-09 00:00:00,10746.0,
0027200574,1973-03-10 00:00:00,9255.0,
0027200573,1973-03-10 00:00:00,3386.0,
0027200576,1973-03-10 00:00:00,19694.0,
0027200578,1973-03-10 00:00:00,8874.0,
0027200579,1973-03-10 00:00:00,4942.0,
0027200577,1973-03-10 00:00:00,7732.0,
0027200582,1973-03-11 00:00:00,15320.0,
0027200583,1973-03-11 00:00:00,3426.0,
0027200580,1973-03-11 00:00:00,3119.0,
0027200581,1973-03-11 00:00:00,17505.0,
0027200584,1973-03-12 00:00:00,10746.0,
0027200587,1973-03-13 00:00:00,7182.0,
0027203029,1973-03-13 00:00:00,4427.0,
0027200588,1973-03-13 00:00:00,4952.0,
0027200589,1973-03-13 00:00:00,9270.0,
0027200586,1973-03-13 00:00:00,19694.0,
0027200585,1973-03-13 00:00:00,12730.0,
0027200592,1973-03-14 00:00:00,12073.0,
0027200591,1973-03-14 00:00:00,8349.0,
0027200590,1973-03-14 00:00:00,5641.0,
0027200593,1973-03-15 00:00:00,4997.0,
0027203030,1973-03-16 00:00:00,6228.0,
0027200594,1973-03-16 00:00:00,7456.0,
0027200599,1973-03-16 00:00:00,10559.0,
0027200597,1973-03-16 00:00:00,3698.0,
0027200595,1973-03-16 00:00:00,6512.0,
0027200598,1973-03-16 00:00:00,17505.0,
0027200603,1973-03-17 00:00:00,14227.0,
0027200604,1973-03-17 00:00:00,10732.0,
0027200602,1973-03-17 00:00:00,9113.0,
0027200611,1973-03-18 00:00:00,9678.0,
0027200607,1973-03-18 00:00:00,8956.0,
0027200610,1973-03-18 00:00:00,10308.0,
0027200608,1973-03-18 00:00:00,4607.0,
0027200609,1973-03-18 00:00:00,14481.0,
0027200606,1973-03-18 00:00:00,17505.0,
0027200612,1973-03-19 00:00:00,8057.0,
0027200613,1973-03-19 00:00:00,9304.0,
0027200617,1973-03-20 00:00:00,2992.0,
0027203034,1973-03-20 00:00:00,2481.0,
0027200616,1973-03-20 00:00:00,11175.0,
0027200615,1973-03-20 00:00:00,11394.0,
0027200618,1973-03-20 00:00:00,11619.0,
0027200614,1973-03-20 00:00:00,7238.0,
0027200626,1973-03-21 00:00:00,19694.0,
0027200624,1973-03-21 00:00:00,8505.0,
0027200619,1973-03-21 00:00:00,7603.0,
0027200620,1973-03-21 00:00:00,10277.0,
0027200625,1973-03-21 00:00:00,11407.0,
0027200622,1973-03-21 00:00:00,2389.0,
0027200627,1973-03-22 00:00:00,6256.0,
0027200632,1973-03-23 00:00:00,17505.0,
0027200628,1973-03-23 00:00:00,10305.0,
0027200800,1973-03-23 00:00:00,8197.0,
0027200630,1973-03-23 00:00:00,15320.0,
0027200629,1973-03-23 00:00:00,7153.0,
0027200631,1973-03-23 00:00:00,6112.0,
0027200637,1973-03-24 00:00:00,6272.0,
0027200633,1973-03-24 00:00:00,6499.0,
0027200634,1973-03-24 00:00:00,9218.0,
0027200635,1973-03-24 00:00:00,19694.0,
0027200636,1973-03-24 00:00:00,2917.0,
0027200641,1973-03-25 00:00:00,3936.0,
0027203035,1973-03-25 00:00:00,5907.0,
0027200640,1973-03-25 00:00:00,7679.0,
0027200639,1973-03-25 00:00:00,9386.0,
0027200643,1973-03-25 00:00:00,13180.0,
0027200638,1973-03-25 00:00:00,7483.0,
0027200642,1973-03-25 00:00:00,1937.0,
0027200645,1973-03-26 00:00:00,11903.0,
0027200644,1973-03-26 00:00:00,3677.0,
0027200650,1973-03-27 00:00:00,17505.0,
0027200646,1973-03-27 00:00:00,4121.0,
0027200648,1973-03-27 00:00:00,9768.0,
0027200647,1973-03-27 00:00:00,6390.0,
0027200649,1973-03-27 00:00:00,3149.0,
0027200652,1973-03-28 00:00:00,5715.0,
0027203036,1973-03-28 00:00:00,6610.0,
0027200653,1973-03-28 00:00:00,9131.0,
0027200654,1973-03-28 00:00:00,8605.0,
0047200231,1973-03-30 00:00:00,16341.0,
0047200221,1973-03-30 00:00:00,10746.0,
0047203002,1973-03-30 00:00:00,19694.0,
0047200222,1973-04-01 00:00:00,10379.0,
0047200242,1973-04-01 00:00:00,19694.0,
0047200232,1973-04-01 00:00:00,17368.0,
0047203009,1973-04-04 00:00:00,12289.0,
0047200223,1973-04-05 00:00:00,8493.0,
0047200244,1973-04-06 00:00:00,12289.0,
0047200213,1973-04-06 00:00:00,15320.0,
0047200233,1973-04-06 00:00:00,14606.0,
0047200104,1973-04-07 00:00:00,8173.0,
0047200245,1973-04-08 00:00:00,19694.0,
0047200214,1973-04-08 00:00:00,11675.0,
0047200235,1973-04-10 00:00:00,17505.0,
0047200225,1973-04-10 00:00:00,12204.0,
0047200215,1973-04-11 00:00:00,12525.0,
0047200226,1973-04-13 00:00:00,13175.0,
0047200216,1973-04-13 00:00:00,16181.0,
0047200236,1973-04-13 00:00:00,18096.0,
0047200321,1973-04-15 00:00:00,15320.0,
0047200311,1973-04-17 00:00:00,17505.0,
0047200322,1973-04-18 00:00:00,19694.0,
0047200312,1973-04-19 00:00:00,17505.0,
0047203007,1973-04-20 00:00:00,15320.0,
0047200313,1973-04-21 00:00:00,13183.0,
0047200204,1973-04-22 00:00:00,19694.0,
0047200314,1973-04-23 00:00:00,8000.0,
0047203006,1973-04-25 00:00:00,15320.0,
0047200315,1973-04-25 00:00:00,17505.0,
0047203011,1973-04-27 00:00:00,19694.0,
0047203003,1973-04-29 00:00:00,15320.0,
0047203010,1973-05-03 00:00:00,17505.0,
0047200413,1973-05-06 00:00:00,19694.0,
0047200414,1973-05-08 00:00:00,19694.0,
0047200415,1973-05-10 00:00:00,17505.0,
0037200001,1973-01-23 00:00:00,,
0037200001,1973-01-23 00:00:00,,
0027300002,1973-10-09 00:00:00,18444.0,
0027300003,1973-10-09 00:00:00,7503.0,
0027300008,1973-10-10 00:00:00,5813.0,
0027300006,1973-10-10 00:00:00,4564.0,
0027300009,1973-10-10 00:00:00,18738.0,
0027300016,1973-10-12 00:00:00,11673.0,
0027300011,1973-10-12 00:00:00,15320.0,
0027300014,1973-10-12 00:00:00,4036.0,
0027300013,1973-10-12 00:00:00,5020.0,
0027300015,1973-10-12 00:00:00,9033.0,
0027300012,1973-10-12 00:00:00,3624.0,
0027300022,1973-10-13 00:00:00,9502.0,
0027300019,1973-10-13 00:00:00,5017.0,
0027300018,1973-10-13 00:00:00,17601.0,
0027300021,1973-10-13 00:00:00,5200.0,
0027300017,1973-10-13 00:00:00,12565.0,
0027300023,1973-10-13 00:00:00,6596.0,
0027300026,1973-10-14 00:00:00,7030.0,
0027300025,1973-10-14 00:00:00,11240.0,
0027300024,1973-10-14 00:00:00,2855.0,
0027300027,1973-10-16 00:00:00,17210.0,
0027300028,1973-10-16 00:00:00,3178.0,
0027300030,1973-10-17 00:00:00,9618.0,
0027300032,1973-10-19 00:00:00,5102.0,
0027300033,1973-10-19 00:00:00,3000.0,
0027300036,1973-10-19 00:00:00,8717.0,
0027300031,1973-10-19 00:00:00,10249.0,
0027300034,1973-10-19 00:00:00,10645.0,
0027300035,1973-10-19 00:00:00,14259.0,
0027300041,1973-10-20 00:00:00,9251.0,
0027300040,1973-10-20 00:00:00,3567.0,
0027303013,1973-10-20 00:00:00,8837.0,
0027300037,1973-10-20 00:00:00,6232.0,
0027300044,1973-10-20 00:00:00,4224.0,
0027300043,1973-10-20 00:00:00,8009.0,
0027300039,1973-10-20 00:00:00,7711.0,
0027300038,1973-10-20 00:00:00,19694.0,
0027300045,1973-10-21 00:00:00,7641.0,
0027300047,1973-10-21 00:00:00,11964.0,
0027300046,1973-10-21 00:00:00,14875.0,
0027300051,1973-10-23 00:00:00,3007.0,
0027300048,1973-10-23 00:00:00,18722.0,
0027303011,1973-10-23 00:00:00,2437.0,
0027300050,1973-10-23 00:00:00,4176.0,
0027300057,1973-10-24 00:00:00,9626.0,
0027300055,1973-10-24 00:00:00,8309.0,
0027300052,1973-10-24 00:00:00,5754.0,
0027300053,1973-10-24 00:00:00,4437.0,
0027300054,1973-10-24 00:00:00,5344.0,
0027300056,1973-10-24 00:00:00,6307.0,
0027300064,1973-10-26 00:00:00,7714.0,
0027300059,1973-10-26 00:00:00,7187.0,
0027300065,1973-10-26 00:00:00,10906.0,
0027300058,1973-10-26 00:00:00,15320.0,
0027300060,1973-10-26 00:00:00,5897.0,
0027300061,1973-10-26 00:00:00,2800.0,
0027300069,1973-10-27 00:00:00,9975.0,
0027300068,1973-10-27 00:00:00,3183.0,
0027300070,1973-10-27 00:00:00,10628.0,
0027300066,1973-10-27 00:00:00,17581.0,
0027303012,1973-10-27 00:00:00,4313.0,
0027300071,1973-10-27 00:00:00,5073.0,
0027300075,1973-10-28 00:00:00,12049.0,
0027300074,1973-10-28 00:00:00,5045.0,
0027300073,1973-10-28 00:00:00,2808.0,
0027300072,1973-10-28 00:00:00,5620.0,
0027300076,1973-10-28 00:00:00,1198.0,
0027300079,1973-10-30 00:00:00,5540.0,
0027300080,1973-10-30 00:00:00,7395.0,
0027300077,1973-10-30 00:00:00,7396.0,
0027300082,1973-10-31 00:00:00,4853.0,
0027300081,1973-10-31 00:00:00,4509.0,
0027300083,1973-10-31 00:00:00,4748.0,
0027300084,1973-11-02 00:00:00,10077.0,
0027300085,1973-11-02 00:00:00,5317.0,
0027300088,1973-11-02 00:00:00,17505.0,
0027300087,1973-11-02 00:00:00,4574.0,
0027300090,1973-11-02 00:00:00,7718.0,
0027300089,1973-11-02 00:00:00,5361.0,
0027300086,1973-11-02 00:00:00,3568.0,
0027300096,1973-11-03 00:00:00,12086.0,
0027300095,1973-11-03 00:00:00,10938.0,
0027300092,1973-11-03 00:00:00,5112.0,
0027300093,1973-11-03 00:00:00,10238.0,
0027300101,1973-11-04 00:00:00,13772.0,
0027300102,1973-11-04 00:00:00,13205.0,
0027300698,1973-11-04 00:00:00,6075.0,
0027300098,1973-11-04 00:00:00,5316.0,
0027300099,1973-11-04 00:00:00,3567.0,
0027300100,1973-11-04 00:00:00,4205.0,
0027300107,1973-11-07 00:00:00,8878.0,
0027300105,1973-11-07 00:00:00,2758.0,
0027300104,1973-11-07 00:00:00,4366.0,
0027300106,1973-11-07 00:00:00,10938.0,
0027300699,1973-11-08 00:00:00,19694.0,
0027300110,1973-11-08 00:00:00,4268.0,
0027300113,1973-11-09 00:00:00,9149.0,
0027300116,1973-11-09 00:00:00,13988.0,
0027300112,1973-11-09 00:00:00,8349.0,
0027300111,1973-11-09 00:00:00,9953.0,
0027300114,1973-11-09 00:00:00,4182.0,
0027300119,1973-11-10 00:00:00,6219.0,
0027300122,1973-11-10 00:00:00,5431.0,
0027300118,1973-11-10 00:00:00,18999.0,
0027300121,1973-11-10 00:00:00,12004.0,
0027300120,1973-11-10 00:00:00,8725.0,
0027300125,1973-11-11 00:00:00,10915.0,
0027300123,1973-11-11 00:00:00,11638.0,
0027303014,1973-11-11 00:00:00,2802.0,
0027300127,1973-11-13 00:00:00,17478.0,
0027300131,1973-11-13 00:00:00,2194.0,
0027300126,1973-11-13 00:00:00,6885.0,
0027300129,1973-11-13 00:00:00,8531.0,
0027300128,1973-11-13 00:00:00,2263.0,
0027300133,1973-11-14 00:00:00,3216.0,
0027300134,1973-11-14 00:00:00,3938.0,
0027300132,1973-11-14 00:00:00,6191.0,
0027300136,1973-11-15 00:00:00,6763.0,
0027300137,1973-11-15 00:00:00,6142.0,
0027300135,1973-11-15 00:00:00,17462.0,
0027300138,1973-11-16 00:00:00,15320.0,
0027300139,1973-11-16 00:00:00,5589.0,
0027300141,1973-11-16 00:00:00,11770.0,
0027300140,1973-11-16 00:00:00,14185.0,
0027300147,1973-11-17 00:00:00,11498.0,
0027303000,1973-11-17 00:00:00,19694.0,
0027300146,1973-11-17 00:00:00,8124.0,
0027300148,1973-11-17 00:00:00,3822.0,
0027300144,1973-11-17 00:00:00,9229.0,
0027300145,1973-11-17 00:00:00,3200.0,
0027300142,1973-11-17 00:00:00,8104.0,
0027300149,1973-11-18 00:00:00,6134.0,
0027300151,1973-11-18 00:00:00,10900.0,
0027300152,1973-11-18 00:00:00,7457.0,
0027300150,1973-11-18 00:00:00,13205.0,
0027300157,1973-11-20 00:00:00,3949.0,
0027300154,1973-11-20 00:00:00,19694.0,
0027300156,1973-11-20 00:00:00,9975.0,
0027300153,1973-11-20 00:00:00,6088.0,
0027300155,1973-11-20 00:00:00,6233.0,
0027300159,1973-11-21 00:00:00,3534.0,
0027300158,1973-11-21 00:00:00,8841.0,
0027300160,1973-11-21 00:00:00,3494.0,
0027300161,1973-11-22 00:00:00,6154.0,
0027300162,1973-11-22 00:00:00,10938.0,
0027300166,1973-11-23 00:00:00,2548.0,
0027300165,1973-11-23 00:00:00,13192.0,
0027300168,1973-11-23 00:00:00,3653.0,
0027300169,1973-11-23 00:00:00,8746.0,
0027300174,1973-11-24 00:00:00,5680.0,
0027300173,1973-11-24 00:00:00,9111.0,
0027300171,1973-11-24 00:00:00,16063.0,
0027300175,1973-11-24 00:00:00,11918.0,
0027300172,1973-11-24 00:00:00,19694.0,
0027300176,1973-11-25 00:00:00,11855.0,
0027300179,1973-11-25 00:00:00,4941.0,
0027300177,1973-11-25 00:00:00,4213.0,
0027300178,1973-11-25 00:00:00,14217.0,
0027300180,1973-11-25 00:00:00,8103.0,
0027300182,1973-11-27 00:00:00,3357.0,
0027300183,1973-11-27 00:00:00,2756.0,
0027300184,1973-11-27 00:00:00,5840.0,
0027300185,1973-11-27 00:00:00,7997.0,
0027300181,1973-11-27 00:00:00,8169.0,
0027300186,1973-11-28 00:00:00,6810.0,
0027300191,1973-11-28 00:00:00,8289.0,
0027300188,1973-11-28 00:00:00,4639.0,
0027300187,1973-11-28 00:00:00,17144.0,
0027300190,1973-11-28 00:00:00,2601.0,
0027300189,1973-11-28 00:00:00,9531.0,
0027300192,1973-11-29 00:00:00,6386.0,
0027300193,1973-11-29 00:00:00,4313.0,
0027300197,1973-11-30 00:00:00,11846.0,
0027300199,1973-11-30 00:00:00,13831.0,
0027300195,1973-11-30 00:00:00,2566.0,
0027300198,1973-11-30 00:00:00,10938.0,
0027300196,1973-11-30 00:00:00,4654.0,
0027300207,1973-12-01 00:00:00,9023.0,
0027300205,1973-12-01 00:00:00,6496.0,
0027300202,1973-12-01 00:00:00,18922.0,
0027300204,1973-12-01 00:00:00,7194.0,
0027300203,1973-12-01 00:00:00,3124.0,
0027300206,1973-12-01 00:00:00,8739.0,
0027300209,1973-12-02 00:00:00,2354.0,
0027300208,1973-12-02 00:00:00,17500.0,
0027300212,1973-12-04 00:00:00,5104.0,
0027300214,1973-12-04 00:00:00,4407.0,
0027300700,1973-12-04 00:00:00,18278.0,
0027300215,1973-12-04 00:00:00,11746.0,
0027300213,1973-12-04 00:00:00,7889.0,
0027300217,1973-12-05 00:00:00,4230.0,
0027300221,1973-12-05 00:00:00,4355.0,
0027300219,1973-12-05 00:00:00,5227.0,
0027300223,1973-12-06 00:00:00,5158.0,
0027300222,1973-12-06 00:00:00,7758.0,
0027300225,1973-12-07 00:00:00,13172.0,
0027300227,1973-12-07 00:00:00,2868.0,
0027300230,1973-12-07 00:00:00,6089.0,
0027300226,1973-12-07 00:00:00,2889.0,
0027300224,1973-12-07 00:00:00,13577.0,
0027300228,1973-12-07 00:00:00,8796.0,
0027300229,1973-12-07 00:00:00,13189.0,
0027300701,1973-12-08 00:00:00,19694.0,
0027300232,1973-12-08 00:00:00,11843.0,
0027300234,1973-12-08 00:00:00,9203.0,
0027300235,1973-12-08 00:00:00,6012.0,
0027300240,1973-12-09 00:00:00,9869.0,
0027300237,1973-12-09 00:00:00,3042.0,
0027300238,1973-12-09 00:00:00,3264.0,
0027300702,1973-12-09 00:00:00,10173.0,
0027300241,1973-12-11 00:00:00,18366.0,
0027300245,1973-12-11 00:00:00,6818.0,
0027300244,1973-12-11 00:00:00,7075.0,
0027300243,1973-12-11 00:00:00,5012.0,
0027300246,1973-12-11 00:00:00,13668.0,
0027300247,1973-12-11 00:00:00,9115.0,
0027300250,1973-12-12 00:00:00,8531.0,
0027300249,1973-12-12 00:00:00,3432.0,
0027300248,1973-12-12 00:00:00,11671.0,
0027300251,1973-12-13 00:00:00,10938.0,
0027300254,1973-12-14 00:00:00,6856.0,
0027300255,1973-12-14 00:00:00,9213.0,
0027300258,1973-12-14 00:00:00,11857.0,
0027300264,1973-12-15 00:00:00,6217.0,
0027300260,1973-12-15 00:00:00,3022.0,
0027300263,1973-12-15 00:00:00,7362.0,
0027303004,1973-12-15 00:00:00,19166.0,
0027300267,1973-12-16 00:00:00,9034.0,
0027300265,1973-12-16 00:00:00,4080.0,
0027300266,1973-12-16 00:00:00,17505.0,
0027300268,1973-12-16 00:00:00,9778.0,
0027300269,1973-12-17 00:00:00,5343.0,
0027300275,1973-12-18 00:00:00,12591.0,
0027300270,1973-12-18 00:00:00,10224.0,
0027300272,1973-12-18 00:00:00,4721.0,
0027300279,1973-12-19 00:00:00,6047.0,
0027300278,1973-12-19 00:00:00,3733.0,
0027300277,1973-12-19 00:00:00,2371.0,
0027300276,1973-12-19 00:00:00,7398.0,
0027300280,1973-12-19 00:00:00,5246.0,
0027300281,1973-12-20 00:00:00,4066.0,
0027300287,1973-12-21 00:00:00,9829.0,
0027300284,1973-12-21 00:00:00,4547.0,
0027300286,1973-12-21 00:00:00,13406.0,
0027300283,1973-12-21 00:00:00,2173.0,
0027300282,1973-12-21 00:00:00,10073.0,
0027300294,1973-12-22 00:00:00,6007.0,
0027300290,1973-12-22 00:00:00,7552.0,
0027300288,1973-12-22 00:00:00,19694.0,
0027300293,1973-12-22 00:00:00,8013.0,
0027300292,1973-12-22 00:00:00,7546.0,
0027300297,1973-12-23 00:00:00,13970.0,
0027300298,1973-12-23 00:00:00,5338.0,
0027300296,1973-12-23 00:00:00,3074.0,
0027300703,1973-12-23 00:00:00,7112.0,
0027300300,1973-12-25 00:00:00,9253.0,
0027300299,1973-12-25 00:00:00,19694.0,
0027300301,1973-12-26 00:00:00,9914.0,
0027300304,1973-12-26 00:00:00,11248.0,
0027300305,1973-12-26 00:00:00,9986.0,
0027300306,1973-12-26 00:00:00,12755.0,
0027300307,1973-12-26 00:00:00,12653.0,
0027300303,1973-12-26 00:00:00,2452.0,
0027303015,1973-12-27 00:00:00,5417.0,
0027300311,1973-12-27 00:00:00,7555.0,
0027300309,1973-12-27 00:00:00,9267.0,
0027300315,1973-12-28 00:00:00,13685.0,
0027300313,1973-12-28 00:00:00,10231.0,
0027300316,1973-12-28 00:00:00,10245.0,
0027300314,1973-12-28 00:00:00,6930.0,
0027300322,1973-12-29 00:00:00,9116.0,
0027300319,1973-12-29 00:00:00,8388.0,
0027300323,1973-12-29 00:00:00,7579.0,
0027300704,1973-12-29 00:00:00,6321.0,
0027300321,1973-12-29 00:00:00,8849.0,
0027300318,1973-12-29 00:00:00,19694.0,
0027300329,1973-12-30 00:00:00,14078.0,
0027300324,1973-12-30 00:00:00,6442.0,
0027300328,1973-12-30 00:00:00,8666.0,
0027300327,1973-12-30 00:00:00,16787.0,
0027300326,1973-12-30 00:00:00,10938.0,
0027300330,1973-12-31 00:00:00,9365.0,
0027300331,1974-01-01 00:00:00,19694.0,
0027300332,1974-01-01 00:00:00,6595.0,
0027300336,1974-01-02 00:00:00,17328.0,
0027300338,1974-01-02 00:00:00,5153.0,
0027300335,1974-01-02 00:00:00,9232.0,
0027300339,1974-01-02 00:00:00,12011.0,
0027300337,1974-01-02 00:00:00,10513.0,
0027300334,1974-01-02 00:00:00,2746.0,
0027300340,1974-01-03 00:00:00,9936.0,
0027300346,1974-01-04 00:00:00,8614.0,
0027300343,1974-01-04 00:00:00,11335.0,
0027300344,1974-01-04 00:00:00,4837.0,
0027300347,1974-01-04 00:00:00,12042.0,
0027300345,1974-01-04 00:00:00,14379.0,
0027300341,1974-01-04 00:00:00,7113.0,
0027300342,1974-01-04 00:00:00,3431.0,
0027300352,1974-01-05 00:00:00,9812.0,
0027300351,1974-01-05 00:00:00,9718.0,
0027300350,1974-01-05 00:00:00,7370.0,
0027300706,1974-01-06 00:00:00,7484.0,
0027300359,1974-01-06 00:00:00,12184.0,
0027300358,1974-01-06 00:00:00,6989.0,
0027300356,1974-01-06 00:00:00,6013.0,
0027300357,1974-01-06 00:00:00,13437.0,
0027300360,1974-01-08 00:00:00,10472.0,
0027300361,1974-01-08 00:00:00,12048.0,
0027300362,1974-01-08 00:00:00,7202.0,
0027300363,1974-01-08 00:00:00,6423.0,
0027300364,1974-01-08 00:00:00,2473.0,
0027300365,1974-01-09 00:00:00,6234.0,
0027300367,1974-01-09 00:00:00,7874.0,
0027300369,1974-01-09 00:00:00,10048.0,
0027300368,1974-01-09 00:00:00,5924.0,
0027300366,1974-01-09 00:00:00,2545.0,
0027300370,1974-01-10 00:00:00,9194.0,
0027300371,1974-01-10 00:00:00,3032.0,
0027300374,1974-01-11 00:00:00,3528.0,
0027300372,1974-01-11 00:00:00,15320.0,
0027300375,1974-01-11 00:00:00,4208.0,
0027300377,1974-01-11 00:00:00,6747.0,
0027300373,1974-01-11 00:00:00,10291.0,
0027300378,1974-01-11 00:00:00,14078.0,
0027300376,1974-01-11 00:00:00,9683.0,
0027300383,1974-01-12 00:00:00,10670.0,
0027300379,1974-01-12 00:00:00,5702.0,
0027300380,1974-01-12 00:00:00,12206.0,
0027300382,1974-01-12 00:00:00,5644.0,
0027300385,1974-01-13 00:00:00,3477.0,
0027300386,1974-01-13 00:00:00,3586.0,
0027300388,1974-01-13 00:00:00,4260.0,
0027300389,1974-01-13 00:00:00,5769.0,
0027300387,1974-01-13 00:00:00,10938.0,
0027300392,1974-01-17 00:00:00,3217.0,
0027300391,1974-01-17 00:00:00,3011.0,
0027300390,1974-01-17 00:00:00,8031.0,
0027300394,1974-01-18 00:00:00,11227.0,
0027300395,1974-01-18 00:00:00,3108.0,
0027300397,1974-01-18 00:00:00,11053.0,
0027300396,1974-01-18 00:00:00,6348.0,
0027300398,1974-01-18 00:00:00,8502.0,
0027300403,1974-01-19 00:00:00,9468.0,
0027300402,1974-01-19 00:00:00,9687.0,
0027300404,1974-01-20 00:00:00,13886.0,
0027300405,1974-01-20 00:00:00,3925.0,
0027300408,1974-01-20 00:00:00,8906.0,
0027300406,1974-01-20 00:00:00,8161.0,
0027300410,1974-01-22 00:00:00,6264.0,
0027300411,1974-01-22 00:00:00,19004.0,
0027300413,1974-01-22 00:00:00,4552.0,
0027300415,1974-01-22 00:00:00,4023.0,
0027300414,1974-01-22 00:00:00,13856.0,
0027300417,1974-01-23 00:00:00,3577.0,
0027300418,1974-01-23 00:00:00,7325.0,
0027300420,1974-01-23 00:00:00,8103.0,
0027300419,1974-01-23 00:00:00,5017.0,
0027300416,1974-01-23 00:00:00,6237.0,
0027300426,1974-01-25 00:00:00,7660.0,
0027300423,1974-01-25 00:00:00,9422.0,
0027300425,1974-01-25 00:00:00,14253.0,
0027300422,1974-01-25 00:00:00,10297.0,
0027300708,1974-01-25 00:00:00,8484.0,
0027300428,1974-01-26 00:00:00,18822.0,
0027300431,1974-01-26 00:00:00,4687.0,
0027300430,1974-01-26 00:00:00,8386.0,
0027300435,1974-01-27 00:00:00,8733.0,
0027300437,1974-01-27 00:00:00,5277.0,
0027300432,1974-01-27 00:00:00,7280.0,
0027300438,1974-01-29 00:00:00,6341.0,
0027300440,1974-01-29 00:00:00,4453.0,
0027300442,1974-01-29 00:00:00,6501.0,
0027300443,1974-01-30 00:00:00,5970.0,
0027300446,1974-01-30 00:00:00,4732.0,
0027300447,1974-01-30 00:00:00,5201.0,
0027300444,1974-01-30 00:00:00,8696.0,
0027300448,1974-01-31 00:00:00,5252.0,
0027300451,1974-02-01 00:00:00,3735.0,
0027300455,1974-02-01 00:00:00,13478.0,
0027300454,1974-02-01 00:00:00,11203.0,
0027300453,1974-02-01 00:00:00,6133.0,
0027300450,1974-02-01 00:00:00,5347.0,
0027300452,1974-02-01 00:00:00,14017.0,
0027300457,1974-02-02 00:00:00,3838.0,
0027300456,1974-02-02 00:00:00,19694.0,
0027300458,1974-02-02 00:00:00,7573.0,
0027300460,1974-02-02 00:00:00,7526.0,
0027300459,1974-02-02 00:00:00,8068.0,
0027300461,1974-02-02 00:00:00,11606.0,
